Sample Year,Field number/letter,Plot number,Depth,NTrt,NAdd,NitrAdd,NAtm+NAdd,Fenced,Orignal Fence Trt,Burned,Original Burn Trt,Original Trt,Root biomass (g/m2)
year,field,plot,depth,ntrt,nadd,fertadd,natm.nadd,fence,fence.origin,burn,burn.origin,trt.origin,mass.root
1995,D,9,0-30,8,27.2,80,28.2,1,1,1,1,1,1272.822
1995,D,9,0-30,8,27.2,80,28.2,1,1,1,1,1,1002.048
1995,D,10,0-30,4,3.4,10,4.4,1,1,1,1,1,784.692
1995,D,10,0-30,4,3.4,10,4.4,1,1,1,1,1,513.918
1995,D,11,0-30,3,2.04,6,3.04,1,1,1,1,1,1324.398
1995,D,11,0-30,3,2.04,6,3.04,1,1,1,1,1,819.69
1995,D,12,0-30,2,1.02,3,2.02,1,1,1,1,1,1333.608
1995,D,12,0-30,2,1.02,3,2.02,1,1,1,1,1,1022.31
1995,D,13,0-30,7,17,50,18,1,1,1,1,1,1827.264
1995,D,13,0-30,7,17,50,18,1,1,1,1,1,311.298
1995,D,14,0-30,4,3.4,10,4.4,1,1,1,1,1,788.376
1995,D,14,0-30,4,3.4,10,4.4,1,1,1,1,1,1267.296
1995,D,15,0-30,6,9.52,28,10.52,1,1,1,1,1,1714.902
1995,D,15,0-30,6,9.52,28,10.52,1,1,1,1,1,1643.064
1995,D,16,0-30,6,9.52,28,10.52,1,1,1,1,1,865.74
1995,D,16,0-30,6,9.52,28,10.52,1,1,1,1,1,729.432
1995,D,17,0-30,1,0,0,1,1,1,1,1,1,1177.038
1995,D,17,0-30,1,0,0,1,1,1,1,1,1,565.494
1995,D,18,0-30,6,9.52,28,10.52,1,1,1,1,1,1460.706
1995,D,18,0-30,6,9.52,28,10.52,1,1,1,1,1,1760.952
1995,D,19,0-30,5,5.44,16,6.44,1,1,1,1,1,871.266
1995,D,19,0-30,5,5.44,16,6.44,1,1,1,1,1,854.688
1995,D,20,0-30,8,27.2,80,28.2,1,1,1,1,1,768.114
1995,D,20,0-30,8,27.2,80,28.2,1,1,1,1,1,1672.536
1995,D,21,0-30,5,5.44,16,6.44,1,1,1,1,1,1090.464
1995,D,21,0-30,5,5.44,16,6.44,1,1,1,1,1,932.052
1995,D,22,0-30,4,3.4,10,4.4,1,1,1,1,1,974.418
1995,D,22,0-30,4,3.4,10,4.4,1,1,1,1,1,926.526
1995,D,23,0-30,6,9.52,28,10.52,1,1,1,1,1,2650.638
1995,D,23,0-30,6,9.52,28,10.52,1,1,1,1,1,1259.928
1995,D,24,0-30,3,2.04,6,3.04,1,1,1,1,1,941.262
1995,D,24,0-30,3,2.04,6,3.04,1,1,1,1,1,1033.362
1995,D,25,0-30,9,0,0,1,1,1,1,1,1,1178.88
1995,D,25,0-30,9,0,0,1,1,1,1,1,1,902.58
1995,D,26,0-30,5,5.44,16,6.44,1,1,1,1,1,582.072
1995,D,26,0-30,5,5.44,16,6.44,1,1,1,1,1,521.286
1995,D,27,0-30,8,27.2,80,28.2,1,1,1,1,1,1781.214
1995,D,27,0-30,8,27.2,80,28.2,1,1,1,1,1,1230.456
1995,D,28,0-30,7,17,50,18,1,1,1,1,1,1757.268
1995,D,28,0-30,7,17,50,18,1,1,1,1,1,1847.526
1995,D,29,0-30,4,3.4,10,4.4,1,1,1,1,1,1527.018
1995,D,29,0-30,4,3.4,10,4.4,1,1,1,1,1,849.162
1995,D,30,0-30,7,17,50,18,1,1,1,1,1,2379.864
1995,D,30,0-30,7,17,50,18,1,1,1,1,1,1705.692
1995,D,31,0-30,2,1.02,3,2.02,1,1,1,1,1,683.382
1995,D,31,0-30,2,1.02,3,2.02,1,1,1,1,1,1151.25
1995,D,32,0-30,8,27.2,80,28.2,1,1,1,1,1,804.954
1995,D,32,0-30,8,27.2,80,28.2,1,1,1,1,1,746.01
1995,D,33,0-30,9,0,0,1,1,1,1,1,1,771.798
1995,D,33,0-30,9,0,0,1,1,1,1,1,1,683.382
1995,D,34,0-30,9,0,0,1,1,1,1,1,1,530.496
1995,D,34,0-30,9,0,0,1,1,1,1,1,1,1959.888
1995,D,35,0-30,3,2.04,6,3.04,1,1,1,1,1,911.79
1995,D,35,0-30,3,2.04,6,3.04,1,1,1,1,1,1735.164
1995,D,36,0-30,1,0,0,1,1,1,1,1,1,1070.202
1995,D,36,0-30,1,0,0,1,1,1,1,1,1,1011.258
1995,D,37,0-30,4,3.4,10,4.4,1,1,1,1,1,1129.146
1995,D,37,0-30,4,3.4,10,4.4,1,1,1,1,1,792.06
1995,D,38,0-30,1,0,0,1,1,1,1,1,1,738.642
1995,D,38,0-30,1,0,0,1,1,1,1,1,1,965.208
1995,D,39,0-30,1,0,0,1,1,1,1,1,1,981.786
1995,D,39,0-30,1,0,0,1,1,1,1,1,1,944.946
1995,D,40,0-30,6,9.52,28,10.52,1,1,1,1,1,1501.23
1995,D,40,0-30,6,9.52,28,10.52,1,1,1,1,1,1339.134
1995,D,41,0-30,5,5.44,16,6.44,1,1,1,1,1,755.22
1995,D,41,0-30,5,5.44,16,6.44,1,1,1,1,1,1077.57
1995,D,42,0-30,2,1.02,3,2.02,1,1,1,1,1,871.266
1995,D,42,0-30,2,1.02,3,2.02,1,1,1,1,1,851.004
1995,D,43,0-30,2,1.02,3,2.02,1,1,1,1,1,1488.336
1995,D,43,0-30,2,1.02,3,2.02,1,1,1,1,1,891.528
1995,D,44,0-30,9,0,0,1,1,1,1,1,1,1224.93
1995,D,44,0-30,9,0,0,1,1,1,1,1,1,1558.332
1995,D,45,0-30,7,17,50,18,1,1,1,1,1,1340.976
1995,D,45,0-30,7,17,50,18,1,1,1,1,1,1258.086
1996,A,1,0-30,9,0,0,1,1,1,0,1,1,764.43
1996,A,5,0-30,9,0,0,1,1,1,0,1,1,1005.732
1996,A,20,0-30,9,0,0,1,1,1,0,1,1,2390.916
1996,A,33,0-30,9,0,0,1,1,1,0,1,1,1237.824
1996,A,46,0-30,9,0,0,1,1,1,0,1,1,751.536
1996,A,47,0-30,9,0,0,1,1,1,0,1,1,3217.974
1996,B,6,0-30,9,0,0,1,1,1,0,1,1,979.944
1996,B,12,0-30,9,0,0,1,1,1,0,1,1,924.684
1996,B,21,0-30,9,0,0,1,1,1,0,1,1,757.062
1996,B,35,0-30,9,0,0,1,1,1,0,1,1,869.424
1996,B,37,0-30,9,0,0,1,1,1,0,1,1,1097.832
1996,B,52,0-30,9,0,0,1,1,1,0,1,1,766.272
1996,C,18,0-30,9,0,0,1,1,1,0,1,1,779.166
1996,C,28,0-30,9,0,0,1,1,1,0,1,1,1223.088
1996,C,30,0-30,9,0,0,1,1,1,0,1,1,976.26
1996,C,33,0-30,9,0,0,1,1,1,0,1,1,1112.568
1996,C,53,0-30,9,0,0,1,1,1,0,1,1,1060.992
1996,C,54,0-30,9,0,0,1,1,1,0,1,1,611.544
1996,D,2,0-30,9,0,0,1,1,1,1,1,1,1818.054
1996,D,25,0-30,9,0,0,1,1,1,1,1,1,1762.794
1996,D,33,0-30,9,0,0,1,1,1,1,1,1,1641.222
1996,D,34,0-30,9,0,0,1,1,1,1,1,1,1226.772
1996,D,44,0-30,9,0,0,1,1,1,1,1,1,1329.924
1997,A,1,0-30,9,0,0,1,1,1,0,1,1,3553.218
1997,A,5,0-30,9,0,0,1,1,1,0,1,1,3494.274
1997,A,20,0-30,9,0,0,1,1,1,0,1,1,1819.896
1997,A,33,0-30,9,0,0,1,1,1,0,1,1,2009.622
1997,A,46,0-30,9,0,0,1,1,1,0,1,1,1307.82
1997,A,47,0-30,9,0,0,1,1,1,0,1,1,3164.556
1997,C,18,0-30,9,0,0,1,1,1,0,1,1,6750.93
1997,C,28,0-30,9,0,0,1,1,1,0,1,1,5800.458
1997,C,30,0-30,9,0,0,1,1,1,0,1,1,5715.726
1997,C,33,0-30,9,0,0,1,1,1,0,1,1,4932.876
1997,C,53,0-30,9,0,0,1,1,1,0,1,1,5922.03
1997,C,54,0-30,9,0,0,1,1,1,0,1,1,4360.014
1997,D,2,0-30,9,0,0,1,1,1,1,1,1,2588.01
1997,D,25,0-30,9,0,0,1,1,1,1,1,1,1073.886
1997,D,33,0-30,9,0,0,1,1,1,1,1,1,1678.062
1997,D,34,0-30,9,0,0,1,1,1,1,1,1,1534.386
1997,D,44,0-30,9,0,0,1,1,1,1,1,1,3295.338
1998,A,1,0-30,9,0,0,1,1,1,0,1,1,959.682
1998,A,5,0-30,9,0,0,1,1,1,0,1,1,1000.206
1998,A,20,0-30,9,0,0,1,1,1,0,1,1,1322.556
1998,A,33,0-30,9,0,0,1,1,1,0,1,1,1259.928
1998,A,46,0-30,9,0,0,1,1,1,0,1,1,696.276
1998,A,47,0-30,9,0,0,1,1,1,0,1,1,696.276
1998,B,6,0-30,9,0,0,1,1,1,0,1,1,1248.876
1998,B,12,0-30,9,0,0,1,1,1,0,1,1,1346.502
1998,B,21,0-30,9,0,0,1,1,1,0,1,1,1177.038
1998,B,35,0-30,9,0,0,1,1,1,0,1,1,1143.882
1998,B,37,0-30,9,0,0,1,1,1,0,1,1,1539.912
1998,B,52,0-30,9,0,0,1,1,1,0,1,1,1204.668
1998,C,18,0-30,9,0,0,1,1,1,0,1,1,1329.924
1998,C,28,0-30,9,0,0,1,1,1,0,1,1,1882.524
1998,C,30,0-30,9,0,0,1,1,1,0,1,1,1503.072
1998,C,33,0-30,9,0,0,1,1,1,0,1,1,1598.856
1998,C,53,0-30,9,0,0,1,1,1,0,1,1,983.628
1998,C,54,0-30,9,0,0,1,1,1,0,1,1,1025.994
1999,A,1,0-30,9,0,0,1,1,1,0,1,1,545.232
1999,A,5,0-30,9,0,0,1,1,1,0,1,1,821.532
1999,A,20,0-30,9,0,0,1,1,1,0,1,1,992.838
1999,A,33,0-30,9,0,0,1,1,1,0,1,1,1053.624
1999,A,46,0-30,9,0,0,1,1,1,0,1,1,909.948
1999,A,47,0-30,9,0,0,1,1,1,0,1,1,703.644
1999,B,6,0-30,9,0,0,1,1,1,0,1,1,779.166
1999,B,12,0-30,9,0,0,1,1,1,0,1,1,672.33
1999,B,21,0-30,9,0,0,1,1,1,0,1,1,1073.886
1999,B,35,0-30,9,0,0,1,1,1,0,1,1,867.582
1999,B,37,0-30,9,0,0,1,1,1,0,1,1,578.388
1999,B,52,0-30,9,0,0,1,1,1,0,1,1,987.312
1999,C,18,0-30,9,0,0,1,1,1,0,1,1,705.486
1999,C,28,0-30,9,0,0,1,1,1,0,1,1,1037.046
1999,C,30,0-30,9,0,0,1,1,1,0,1,1,749.694
1999,C,33,0-30,9,0,0,1,1,1,0,1,1,2376.18
1999,C,53,0-30,9,0,0,1,1,1,0,1,1,1149.408
1999,C,54,0-30,9,0,0,1,1,1,0,1,1,817.848
1999,D,2,0-30,9,0,0,1,1,1,1,1,1,1394.394
1999,D,25,0-30,9,0,0,1,1,1,1,1,1,2571.432
1999,D,33,0-30,9,0,0,1,1,1,1,1,1,1296.768
1999,D,34,0-30,9,0,0,1,1,1,1,1,1,1687.272
1999,D,44,0-30,9,0,0,1,1,1,1,1,1,3142.452
2000,A,1,0-30,9,0,0,1,1,1,0,1,1,851.004
2000,A,5,0-30,9,0,0,1,1,1,0,1,1,1208.352
2000,A,20,0-30,9,0,0,1,1,1,0,1,1,1184.406
2000,A,33,0-30,9,0,0,1,1,1,0,1,1,992.838
2000,A,46,0-30,9,0,0,1,1,1,0,1,1,893.37
2000,A,47,0-30,9,0,0,1,1,1,0,1,1,886.002
2000,B,6,0-30,9,0,0,1,1,1,0,1,1,1059.15
2000,B,12,0-30,9,0,0,1,1,1,0,1,1,959.682
2000,B,21,0-30,9,0,0,1,1,1,0,1,1,1282.032
2000,B,35,0-30,9,0,0,1,1,1,0,1,1,666.804
2000,B,37,0-30,9,0,0,1,1,1,0,1,1,827.058
2000,B,52,0-30,9,0,0,1,1,1,0,1,1,825.216
2000,C,18,0-30,9,0,0,1,1,1,0,1,1,1514.124
2000,C,28,0-30,9,0,0,1,1,1,0,1,1,1468.074
2000,C,30,0-30,9,0,0,1,1,1,0,1,1,895.212
2000,C,33,0-30,9,0,0,1,1,1,0,1,1,2044.62
2000,C,53,0-30,9,0,0,1,1,1,0,1,1,955.998
2000,C,54,0-30,9,0,0,1,1,1,0,1,1,1328.082
2000,D,2,0-30,9,0,0,1,1,1,1,1,1,1442.286
2000,D,25,0-30,9,0,0,1,1,1,1,1,1,1622.802
2000,D,33,0-30,9,0,0,1,1,1,1,1,1,1112.568
2000,D,34,0-30,9,0,0,1,1,1,1,1,1,970.734
2000,D,44,0-30,9,0,0,1,1,1,1,1,1,2600.904
2002,A,1,0-30,9,0,0,1,1,1,0,1,1,548.916
2002,A,5,0-30,9,0,0,1,1,1,0,1,1,1210.194
2002,A,20,0-30,9,0,0,1,1,1,0,1,1,631.806
2002,A,33,0-30,9,0,0,1,1,1,0,1,1,777.324
2002,A,46,0-30,9,0,0,1,1,1,0,1,1,832.584
2002,A,47,0-30,9,0,0,1,1,1,0,1,1,410.766
2002,B,6,0-30,9,0,0,1,1,1,0,1,1,548.916
2002,B,12,0-30,9,0,0,1,1,1,0,1,1,1070.202
2002,B,21,0-30,9,0,0,1,1,1,0,1,1,1689.114
2002,B,35,0-30,9,0,0,1,1,1,0,1,1,606.018
2002,B,37,0-30,9,0,0,1,1,1,0,1,1,659.436
2002,B,52,0-30,9,0,0,1,1,1,0,1,1,386.82
2002,C,18,0-30,9,0,0,1,1,1,0,1,1,1224.93
2002,C,28,0-30,9,0,0,1,1,1,0,1,1,1624.644
2002,C,30,0-30,9,0,0,1,1,1,0,1,1,1410.972
2002,C,33,0-30,9,0,0,1,1,1,0,1,1,1530.702
2002,C,53,0-30,9,0,0,1,1,1,0,1,1,990.996
2002,C,54,0-30,9,0,0,1,1,1,0,1,1,1480.968
2002,D,2,0-30,9,0,0,1,1,1,1,1,1,992.838
2002,D,25,0-30,9,0,0,1,1,1,1,1,1,1724.112
2002,D,33,0-30,9,0,0,1,1,1,1,1,1,819.69
2002,D,34,0-30,9,0,0,1,1,1,1,1,1,987.312
2002,D,44,0-30,9,0,0,1,1,1,1,1,1,1469.916
2013,A,1,0-30,9,0,0,1,0,0,1,0,0,672.533
2013,A,2,0-30,2,1.02,3,2.02,0,0,1,0,0,947.204
2013,A,3,0-30,4,3.4,10,4.4,0,0,1,0,0,1315.789
2013,A,4,0-30,2,1.02,3,2.02,0,0,1,0,0,3065.296
2013,A,5,0-30,9,0,0,1,0,0,1,0,0,568.257
2013,A,6,0-30,8,27.2,80,28.2,0,0,1,0,0,1219.079
2013,A,7,0-30,7,17,50,18,0,0,1,0,0,1299.836
2013,A,8,0-30,4,3.4,10,4.4,0,0,1,0,0,1442.105
2013,A,9,0-30,6,9.52,28,10.52,0,0,1,0,0,650.658
2013,A,10,0-30,3,2.04,6,3.04,0,0,1,0,0,1084.539
2013,A,11,0-30,8,27.2,80,28.2,0,0,1,0,0,1456.25
2013,A,12,0-30,1,0,0,1,0,0,1,0,0,926.809
2013,A,13,0-30,5,5.44,16,6.44,0,0,1,0,0,1451.974
2013,A,14,0-30,6,9.52,28,10.52,0,0,1,0,0,1105.428
2013,A,15,0-30,3,2.04,6,3.04,0,0,1,0,0,1407.072
2013,A,16,0-30,2,1.02,3,2.02,0,0,1,0,0,1070.066
2013,A,17,0-30,8,27.2,80,28.2,0,0,1,0,0,1467.27
2013,A,18,0-30,8,27.2,80,28.2,0,0,1,0,0,1652.632
2013,A,19,0-30,5,5.44,16,6.44,0,0,1,0,0,1371.711
2013,A,20,0-30,9,0,0,1,0,0,1,0,0,1053.289
2013,A,21,0-30,6,9.52,28,10.52,0,0,1,0,0,986.349
2013,A,22,0-30,1,0,0,1,0,0,1,0,0,1868.75
2013,A,23,0-30,4,3.4,10,4.4,0,0,1,0,0,731.25
2013,A,24,0-30,4,3.4,10,4.4,0,0,1,0,0,1116.612
2013,A,25,0-30,7,17,50,18,0,0,1,0,0,1009.539
2013,A,26,0-30,2,1.02,3,2.02,0,0,1,0,0,1077.961
2013,A,27,0-30,3,2.04,6,3.04,0,0,1,0,0,789.638
2013,A,28,0-30,5,5.44,16,6.44,0,0,1,0,0,1541.283
2013,A,29,0-30,3,2.04,6,3.04,0,0,1,0,0,1326.974
2013,A,30,0-30,3,2.04,6,3.04,0,0,1,0,0,867.27
2013,A,31,0-30,5,5.44,16,6.44,0,0,1,0,0,1403.289
2013,A,32,0-30,5,5.44,16,6.44,0,0,1,0,0,1330.592
2013,A,33,0-30,9,0,0,1,0,0,1,0,0,819.079
2013,A,34,0-30,7,17,50,18,0,0,1,0,0,1467.599
2013,A,35,0-30,2,1.02,3,2.02,0,0,1,0,0,2456.25
2013,A,36,0-30,7,17,50,18,0,0,1,0,0,1485.691
2013,A,37,0-30,3,2.04,6,3.04,0,0,1,0,0,849.836
2013,A,38,0-30,4,3.4,10,4.4,0,0,1,0,0,1480.921
2013,A,39,0-30,6,9.52,28,10.52,0,0,1,0,0,1100.329
2013,A,40,0-30,8,27.2,80,28.2,0,0,1,0,0,1541.612
2013,A,41,0-30,4,3.4,10,4.4,0,0,1,0,0,1729.605
2013,A,42,0-30,6,9.52,28,10.52,0,0,1,0,0,1151.48
2013,A,43,0-30,2,1.02,3,2.02,0,0,1,0,0,602.467
2013,A,44,0-30,7,17,50,18,0,0,1,0,0,1248.191
2013,A,45,0-30,1,0,0,1,0,0,1,0,0,807.73
2013,A,46,0-30,9,0,0,1,0,0,1,0,0,696.053
2013,A,47,0-30,9,0,0,1,0,0,1,0,0,913.322
2013,A,48,0-30,7,17,50,18,0,0,1,0,0,1060.362
2013,A,49,0-30,5,5.44,16,6.44,0,0,1,0,0,955.428
2013,A,50,0-30,1,0,0,1,0,0,1,0,0,1176.151
2013,A,51,0-30,6,9.52,28,10.52,0,0,1,0,0,1090.132
2013,A,52,0-30,8,27.2,80,28.2,0,0,1,0,0,1551.48
2013,A,53,0-30,1,0,0,1,0,0,1,0,0,1000.329
2013,A,54,0-30,1,0,0,1,0,0,1,0,0,512.007
2013,B,1,0-30,1,0,0,1,0,0,1,0,0,631.908
2013,B,2,0-30,4,3.4,10,4.4,0,0,1,0,0,892.27
2013,B,3,0-30,8,27.2,80,28.2,0,0,1,0,0,1723.355
2013,B,4,0-30,8,27.2,80,28.2,0,0,1,0,0,617.105
2013,B,5,0-30,5,5.44,16,6.44,0,0,1,0,0,1836.349
2013,B,6,0-30,9,0,0,1,0,0,1,0,0,991.941
2013,B,7,0-30,6,9.52,28,10.52,0,0,1,0,0,839.145
2013,B,8,0-30,7,17,50,18,0,0,1,0,0,578.125
2013,B,9,0-30,5,5.44,16,6.44,0,0,1,0,0,1379.441
2013,B,10,0-30,2,1.02,3,2.02,0,0,1,0,0,1578.783
2013,B,11,0-30,1,0,0,1,0,0,1,0,0,1599.342
2013,B,12,0-30,9,0,0,1,0,0,1,0,0,1244.408
2013,B,13,0-30,2,1.02,3,2.02,0,0,1,0,0,1771.711
2013,B,14,0-30,4,3.4,10,4.4,0,0,1,0,0,1238.322
2013,B,15,0-30,7,17,50,18,0,0,1,0,0,643.421
2013,B,16,0-30,6,9.52,28,10.52,0,0,1,0,0,2173.191
2013,B,17,0-30,1,0,0,1,0,0,1,0,0,1548.191
2013,B,18,0-30,7,17,50,18,0,0,1,0,0,1102.961
2013,B,19,0-30,6,9.52,28,10.52,0,0,1,0,0,2463.158
2013,B,20,0-30,3,2.04,6,3.04,0,0,1,0,0,1061.184
2013,B,21,0-30,9,0,0,1,0,0,1,0,0,811.678
2013,B,22,0-30,8,27.2,80,28.2,0,0,1,0,0,643.421
2013,B,23,0-30,3,2.04,6,3.04,0,0,1,0,0,991.941
2013,B,24,0-30,4,3.4,10,4.4,0,0,1,0,0,951.316
2013,B,25,0-30,3,2.04,6,3.04,0,0,1,0,0,1132.895
2013,B,26,0-30,2,1.02,3,2.02,0,0,1,0,0,1018.092
2013,B,27,0-30,5,5.44,16,6.44,0,0,1,0,0,2793.092
2013,B,28,0-30,3,2.04,6,3.04,0,0,1,0,0,1226.645
2013,B,29,0-30,6,9.52,28,10.52,0,0,1,0,0,867.27
2013,B,30,0-30,5,5.44,16,6.44,0,0,1,0,0,2037.171
2013,B,31,0-30,2,1.02,3,2.02,0,0,1,0,0,1119.901
2013,B,32,0-30,6,9.52,28,10.52,0,0,1,0,0,1633.882
2013,B,33,0-30,1,0,0,1,0,0,1,0,0,1038.98
2013,B,34,0-30,1,0,0,1,0,0,1,0,0,615.461
2013,B,35,0-30,9,0,0,1,0,0,1,0,0,1109.211
2013,B,36,0-30,4,3.4,10,4.4,0,0,1,0,0,2318.75
2013,B,37,0-30,9,0,0,1,0,0,1,0,0,1680.757
2013,B,38,0-30,4,3.4,10,4.4,0,0,1,0,0,1189.803
2013,B,39,0-30,8,27.2,80,28.2,0,0,1,0,0,1723.191
2013,B,40,0-30,2,1.02,3,2.02,0,0,1,0,0,830.921
2013,B,41,0-30,4,3.4,10,4.4,0,0,1,0,0,1439.474
2013,B,42,0-30,7,17,50,18,0,0,1,0,0,970.066
2013,B,43,0-30,3,2.04,6,3.04,0,0,1,0,0,674.013
2013,B,44,0-30,8,27.2,80,28.2,0,0,1,0,0,1341.447
2013,B,45,0-30,5,5.44,16,6.44,0,0,1,0,0,1098.191
2013,B,46,0-30,5,5.44,16,6.44,0,0,1,0,0,615.789
2013,B,47,0-30,8,27.2,80,28.2,0,0,1,0,0,1329.112
2013,B,48,0-30,3,2.04,6,3.04,0,0,1,0,0,771.711
2013,B,49,0-30,2,1.02,3,2.02,0,0,1,0,0,2263.487
2013,B,50,0-30,7,17,50,18,0,0,1,0,0,1228.947
2013,B,51,0-30,6,9.52,28,10.52,0,0,1,0,0,683.059
2013,B,52,0-30,9,0,0,1,0,0,1,0,0,835.362
2013,B,53,0-30,7,17,50,18,0,0,1,0,0,774.178
2013,B,54,0-30,1,0,0,1,0,0,1,0,0,1153.125
